src,dst
4102,4254
4102,4255
4102,4257
4102,4261
4102,4263
4102,4264
4102,4268
4102,4271
4103,4226
4103,4230
4103,4242
4103,4251
4103,4254
4103,4257
4103,4263
4103,4264
4103,4268
4103,4271
4104,4258
4105,4258
4106,4230
4106,4256
4107,4251
4107,4257
4108,4238
4108,4251
4108,4257
4109,4243
4110,4226
4110,4227
4110,4237
4110,4242
4110,4244
4110,4251
4110,4254
4110,4256
4110,4258
4110,4265
4110,4270
4110,4271
4111,4226
4111,4227
4111,4235
4111,4241
4111,4244
4111,4246
4111,4254
4111,4256
4111,4257
4111,4258
4111,4270
4112,4256
4113,4230
4114,4230
4115,4230
4116,4227
4116,4230
4116,4256
4117,4256
4118,4230
4119,4251
4120,4225
4120,4226
4120,4227
4120,4228
4120,4229
4120,4230
4120,4232
4120,4233
4120,4234
4120,4235
4120,4237
4120,4238
4120,4239
4120,4240
4120,4241
4120,4242
4120,4243
4120,4244
4120,4245
4120,4246
4120,4247
4120,4248
4120,4249
4120,4250
4120,4251
4120,4252
4120,4253
4120,4254
4120,4255
4120,4256
4120,4257
4120,4258
4120,4259
4120,4260
4120,4261
4120,4262
4120,4263
4120,4264
4120,4265
4120,4266
4120,4267
4120,4268
4120,4269
4120,4270
4120,4271
4120,4272
4120,4273
4120,4274
4121,4234
4122,4251
4123,4234
4124,4227
4124,4230
4124,4237
4124,4238
4124,4246
4124,4265
4124,4270
4125,4227
4125,4230
4125,4232
4125,4260
4125,4265
4125,4270
4125,4271
4126,4227
4126,4230
4126,4232
4126,4237
4126,4238
4126,4242
4126,4251
4126,4265
4126,4270
4127,4232
4127,4237
4127,4238
4127,4242
4127,4260
4127,4265
4127,4270
4127,4271
4128,4225
4128,4251
4128,4258
4129,4225
4129,4230
4130,4226
4130,4230
4130,4238
4130,4242
4130,4245
4130,4251
4130,4254
4130,4263
4130,4264
4130,4268
4131,4258
4132,4230
4132,4256
4133,4230
4133,4256
4135,4230
4140,4243
4140,4258
4141,4238
4141,4251
4141,4257
4142,4243
4142,4251
4143,4251
4144,4227
4144,4235
4144,4254
4144,4256
4144,4257
4144,4258
4144,4260
4144,4265
4144,4270
4145,4256
4146,4256
4147,4256
4148,4256
4149,4228
4149,4252
4150,4230
4151,4230
4152,4230
4153,4230
4153,4256
4154,4230
4154,4256
4159,4251
4162,4251
4163,4234
4164,4234
4164,4251
4165,4226
4165,4237
4165,4258
4165,4271
4166,4226
4166,4237
4166,4258
4166,4271
4167,4237
4167,4271
4168,4226
4168,4258
4168,4271
4169,4227
4169,4230
4169,4238
4169,4242
4169,4246
4169,4260
4169,4265
4170,4225
4170,4230
4170,4251
4170,4261
4171,4225
4171,4261
4172,4225
4172,4251
4172,4258
4172,4261
4173,4230
4173,4258
4173,4261
4174,4226
4174,4238
4174,4251
4174,4254
4174,4255
4174,4257
4174,4261
4174,4263
4174,4268
4175,4238
4175,4245
4175,4251
4175,4254
4175,4255
4175,4257
4175,4261
4175,4263
4175,4264
4175,4268
4175,4271
4176,4258
4177,4258
4178,4230
4180,4225
4180,4226
4180,4227
4180,4228
4180,4229
4180,4230
4180,4232
4180,4233
4180,4234
4180,4235
4180,4237
4180,4238
4180,4239
4180,4240
4180,4241
4180,4242
4180,4243
4180,4244
4180,4245
4180,4246
4180,4247
4180,4248
4180,4249
4180,4250
4180,4251
4180,4252
4180,4253
4180,4254
4180,4255
4180,4256
4180,4257
4180,4258
4180,4259
4180,4260
4180,4261
4180,4262
4180,4263
4180,4264
4180,4265
4180,4266
4180,4267
4180,4268
4180,4269
4180,4270
4180,4271
4180,4272
4180,4273
4180,4274
4181,4225
4181,4226
4181,4227
4181,4228
4181,4229
4181,4230
4181,4232
4181,4233
4181,4234
4181,4235
4181,4237
4181,4238
4181,4239
4181,4240
4181,4241
4181,4242
4181,4243
4181,4244
4181,4245
4181,4246
4181,4247
4181,4248
4181,4249
4181,4250
4181,4251
4181,4252
4181,4253
4181,4254
4181,4255
4181,4256
4181,4257
4181,4258
4181,4259
4181,4260
4181,4261
4181,4262
4181,4263
4181,4264
4181,4265
4181,4266
4181,4267
4181,4268
4181,4269
4181,4270
4181,4271
4181,4272
4181,4273
4181,4274
4182,4258
4183,4243
4183,4258
4184,4243
4184,4258
4185,4251
4186,4230
4186,4242
4186,4256
4186,4261
4187,4230
4187,4234
4187,4238
4187,4255
4187,4256
4187,4258
4187,4259
4190,4226
4190,4235
4190,4237
4190,4241
4190,4246
4190,4251
4190,4254
4190,4256
4190,4258
4190,4260
4190,4265
4190,4271
4193,4256
4194,4251
4194,4252
4194,4271
4195,4230
4196,4227
4197,4230
4197,4256
4202,4251
4203,4234
4203,4251
4204,4226
4204,4237
4204,4258
4204,4271
4205,4226
4205,4237
4205,4258
4205,4271
4206,4226
4206,4230
4206,4238
4206,4242
4206,4245
4206,4251
4206,4254
4206,4255
4206,4257
4206,4261
4206,4263
4206,4271
4207,4258
4208,4258
4209,4230
4209,4256
4214,4243
4215,4225
4215,4226
4215,4227
4215,4228
4215,4229
4215,4230
4215,4232
4215,4233
4215,4234
4215,4235
4215,4237
4215,4238
4215,4239
4215,4240
4215,4241
4215,4242
4215,4243
4215,4244
4215,4245
4215,4246
4215,4247
4215,4248
4215,4249
4215,4250
4215,4251
4215,4252
4215,4253
4215,4254
4215,4255
4215,4256
4215,4257
4215,4258
4215,4259
4215,4260
4215,4261
4215,4262
4215,4263
4215,4264
4215,4265
4215,4266
4215,4267
4215,4268
4215,4269
4215,4270
4215,4271
4215,4272
4215,4273
4216,4243
4216,4258
4217,4251
4218,4251
4220,4230
4220,4242
4220,4256
4220,4261
