src,dst
4249,9114
4249,9205
4249,9420
4249,9422
4249,9523
4249,9600
4249,9691
4249,9708
4249,9727
4249,12792
4249,14073
4249,14605
4249,16723
4249,17139
4249,18910
4249,19039
4250,7719
4250,7941
4250,8239
4250,8250
4250,8441
4250,8468
4250,9264
4250,9426
4250,9668
4250,9688
4250,10455
4250,10558
4250,10687
4250,10698
4250,10750
4250,13387
4250,16297
4250,19197
4250,19739
4251,7792
4251,7800
4251,7955
4251,8233
4251,8255
4251,8256
4251,8441
4251,8458
4251,8466
4251,8841
4251,9192
4251,9425
4251,9656
4251,9710
4251,9732
4251,9748
4251,10439
4251,10443
4251,10487
4251,10491
4251,10592
4251,10594
4251,10605
4251,10609
4251,10628
4251,10661
4251,10689
4251,10752
4251,12559
4251,12650
4251,12789
4251,14020
4251,14600
4251,14672
4251,14943
4251,15010
4251,16758
4251,17958
4251,18647
4251,19016
4251,19293
4251,19515
4252,7666
4252,8109
4252,8203
4252,8248
4252,8250
4252,8254
4252,8468
4252,8638
4252,8824
4252,8837
4252,8840
4252,8844
4252,8851
4252,8865
4252,9114
4252,9277
4252,9334
4252,9600
4252,9714
4252,10441
4252,10497
4252,10532
4252,14028
4252,14605
4252,14624
4252,15040
4252,15169
4252,16718
4252,16837
4252,17134
4252,17139
4252,19039
4252,19068
4252,19191
4252,19282
4252,19285
4252,19288
4252,19402
4253,8245
4253,9104
4253,14064
4253,15742
4254,9576
4255,9070
4256,8118
4256,8450
4256,8860
4256,9693
4256,10449
4256,10450
4256,10531
4256,10592
4256,12626
4256,14665
4257,8205
4257,8469
4257,8681
4257,8833
4257,8855
4257,8861
4257,9648
4257,9657
4257,9659
4257,9709
4257,9735
4257,10479
4257,12851
4257,12852
4257,14073
4257,15264
4258,7799
4258,7954
4258,8118
4258,8232
4258,8250
4258,8448
4258,8634
4258,8844
4258,9061
4258,9340
4258,9644
4258,9645
4258,9651
4258,9652
4258,9654
4258,9666
4258,9677
4258,9683
4258,9712
4258,9716
4258,9718
4258,9738
4258,10437
4258,10443
4258,10448
4258,10456
4258,10457
4258,10472
4258,10487
4258,10496
4258,10505
4258,10519
4258,10532
4258,10540
4258,10589
4258,10603
4258,10636
4258,10671
4258,10682
4258,10724
4258,10747
4258,12823
4258,12830
4258,12853
4258,13359
4258,14065
4258,14653
4258,14659
4258,14661
4258,14670
4258,15182
4258,15186
4258,15224
4258,15230
4258,17139
4258,17156
4258,17420
4258,17599
4258,17740
4258,17982
4258,18651
4258,19068
4258,19217
4258,19269
4258,19933
4259,7666
4259,7808
4259,7809
4259,8235
4259,8238
4259,8244
4259,8435
4259,8437
4259,8441
4259,8442
4259,8468
4259,8633
4259,8634
4259,8830
4259,8833
4259,8838
4259,8840
4259,8845
4259,8853
4259,8858
4259,8862
4259,9205
4259,9327
4259,9426
4259,9600
4259,9613
4259,9652
4259,9655
4259,9690
4259,9706
4259,9708
4259,9719
4259,9730
4259,9738
4259,9749
4259,10532
4259,10705
4259,10707
4259,12507
4259,12745
4259,14605
4259,14624
4259,15169
4259,16718
4259,16723
4259,16758
4259,16834
4259,17134
4259,18907
4259,18914
4259,19068
4259,19197
4259,19282
4259,19288
4259,19355
4259,19402
4259,19662
4260,7940
4260,7944
4260,8108
4260,8200
4260,8466
4260,8688
4260,8845
4260,9275
4260,9304
4260,9644
4260,9645
4260,10439
4260,10459
4260,10486
4260,10538
4260,10550
4260,10605
4260,10664
4260,10670
4260,10743
4260,12816
4260,12818
4260,13514
4260,13731
4260,14037
4260,14318
4260,14622
4260,14650
4260,15194
4260,21849
4260,22616
4261,7666
4261,8248
4261,8681
4261,9427
4261,9600
4261,9655
4261,9678
4261,12834
4261,14073
4261,14988
4261,16830
4261,19355
4261,19662
4262,7942
4262,8118
4262,8435
4262,8438
4262,8439
4262,8441
4262,8456
4262,8824
4262,9106
4262,9166
4262,9644
4262,9648
4262,9664
4262,9667
4262,9671
4262,9677
4262,9704
4262,9711
4262,9716
4262,9718
4262,9725
4262,9760
4262,9779
4262,10438
4262,10464
4262,10466
4262,10479
4262,10492
4262,10493
4262,10506
4262,10512
4262,10576
4262,10605
4262,10621
4262,10639
4262,10650
4262,10704
4262,10716
4262,10719
4262,10737
4262,10749
4262,12615
4262,12727
4262,12842
4262,12856
4262,13664
4262,14043
4262,14073
4262,14400
4262,14641
4262,14645
4262,14692
4262,14749
4262,14878
4262,15176
4262,15183
4262,16723
4262,16977
4262,17697
4262,22451
4263,8435
4263,9598
4264,7856
4264,8691
4265,9184
4265,9701
4265,22472
4266,9184
4266,9714
4267,7798
4267,7800
4267,7856
4267,7944
4267,8183
4267,8205
4267,8241
4267,8250
4267,8437
4267,8445
4267,8450
4267,8815
4267,8838
4267,8840
4267,8848
4267,8854
4267,8860
4267,9431
4267,9568
4267,9644
4267,9651
4267,9717
4267,9749
4267,10480
4267,10488
4267,10498
4267,10651
4267,10707
4267,10713
4267,10716
4267,10720
4267,10721
4267,10743
4267,13624
4267,14069
4267,14090
4267,15354
4267,16970
4267,18028
4267,23218
4268,7663
4268,7799
4268,8130
4268,8240
4268,9645
4268,9718
4268,10437
4268,10496
4268,12774
4269,9393
4270,8464
4270,8633
4270,8830
4270,8845
4270,8866
4270,9409
4270,9568
4270,9614
4270,9663
4270,10446
4270,10476
4270,10629
4270,10645
4270,12525
4270,14059
4270,14475
4270,14685
4270,14802
4270,15349
4270,17589
4271,9070
4272,7866
4272,7959
4272,8109
4272,8129
4272,8205
4272,8225
4272,8233
4272,8239
4272,8256
4272,8634
4272,8681
4272,8682
4272,8824
4272,8830
4272,8831
4272,8836
4272,8838
4272,8846
4272,8851
4272,8855
4272,8861
4272,8865
4272,9081
4272,9274
4272,9334
4272,9419
4272,9424
4272,9590
4272,9613
4272,9644
4272,9645
4272,9663
4272,9678
4272,9709
4272,9743
4272,9755
4272,9778
4272,10447
4272,10457
4272,10483
4272,10508
4272,10555
4272,10588
4272,10619
4272,10626
4272,10633
4272,10684
4272,10686
4272,10708
4272,10730
4272,10771
4272,12509
4272,12738
4272,12777
4272,12819
4272,12851
4272,12852
4272,12918
4272,14055
4272,14078
4272,14605
4272,15240
4272,15343
4272,16696
4272,16744
4272,16830
4272,16837
4272,17137
4272,18914
4272,19035
4272,19068
4272,19191
4272,19403
4272,21696
4273,7666
4273,7720
4273,7798
4273,7912
4273,7939
4273,8128
4273,8225
4273,8236
4273,8245
4273,8248
4273,8434
4273,8437
4273,8442
4273,8467
4273,8690
4273,8692
4273,9274
4273,9420
4273,9429
4273,9705
4273,9729
4273,9757
4273,10447
4273,10454
4273,10461
4273,10465
4273,10468
4273,10529
4273,10536
4273,10611
4273,10623
4273,10627
4273,10669
4273,10715
4273,10731
4273,12504
4273,12745
4273,12789
4273,14045
4273,14057
4273,14207
4273,15207
4273,16585
4273,16932
4273,17697
4273,18538
4273,20060
4273,21147
4274,7906
4274,9645
4274,10650
4274,14098
