src,dst
1649,3770
1650,3815
1651,3773
1652,3815
1653,3762
1654,3803
1655,3714
1656,3774
1657,3792
1658,3728
1659,3739
1660,3804
1661,3763
1662,3804
1663,3774
1664,3763
1665,3804
1666,3763
1667,3770
1668,3806
1669,3764
1670,3806
1671,3806
1672,3806
1673,3816
1674,3762
1675,3762
1676,3762
1677,3766
1678,3770
1679,3766
1680,3766
1681,3766
1682,3773
1683,3762
1684,3773
1685,3763
1686,3762
1687,3773
1688,3766
1689,3764
1690,3715
1691,3715
1692,3715
1693,3775
1694,3715
1695,3800
1696,3804
1697,3774
1698,3763
1699,3763
1700,3775
1701,3775
1702,3775
1703,3804
1704,3804
1705,3804
1706,3774
1707,3804
1708,3774
1709,3804
1710,3804
1711,3804
1712,3804
1713,3804
1714,3804
1715,3804
1716,3804
1717,3774
1718,3804
1719,3804
1720,3804
1721,3775
1722,3804
1723,3804
1724,3804
1725,3804
1726,3775
1727,3800
1728,3811
1729,3800
1730,3800
1731,3800
1732,3714
1733,3770
1734,3815
1735,3792
1736,3819
1737,3811
1738,3718
1739,3767
1740,3775
1741,3800
1742,3715
1743,3800
1744,3800
1745,3715
1746,3715
1747,3715
1748,3800
1749,3800
1750,3800
1751,3715
1752,3794
1753,3800
1754,3794
1755,3715
1756,3794
1757,3806
1758,3768
1759,3715
1760,3738
1761,3800
1762,3715
1763,3715
1764,3794
1765,3715
1766,3715
1767,3815
1768,3715
1769,3794
1770,3794
1771,3800
1772,3715
1773,3775
1774,3775
1775,3775
1776,3762
1777,3775
1778,3800
1779,3811
1780,3811
1781,3824
1782,3811
1783,3811
1784,3811
1785,3775
1786,3714
1787,3714
1788,3718
1789,3714
1790,3714
1791,3714
1792,3779
1793,3779
1794,3814
1795,3767
1796,3715
1797,3767
1798,3718
1799,3770
1800,3815
1801,3715
1802,3806
1803,3715
1804,3806
1805,3714
1806,3809
1807,3767
1808,3811
1809,3814
1810,3774
1811,3770
1812,3764
1813,3714
1814,3806
1815,3824
1816,3814
1817,3764
1818,3714
1819,3800
1820,3806
1821,3770
1822,3714
1823,3770
1824,3714
1825,3739
1826,3774
1827,3715
1828,3715
1829,3714
1830,3715
1831,3806
1832,3715
1833,3775
1834,3770
1835,3806
1836,3800
1837,3715
1838,3814
1839,3715
1840,3770
1841,3715
1842,3774
1843,3819
1844,3806
1845,3815
1846,3715
1847,3811
1848,3762
1849,3715
1850,3774
1851,3824
1852,3774
1853,3775
1854,3767
1855,3815
1856,3767
1857,3767
1858,3765
1859,3718
1860,3771
1861,3770
1862,3764
1863,3715
1864,3806
1865,3747
1866,3806
1867,3715
1868,3770
1869,3800
1870,3714
1871,3714
1872,3767
1873,3714
1874,3779
1875,3815
1876,3714
1877,3803
1878,3715
1879,3814
1880,3715
1881,3770
1882,3766
1883,3806
1884,3718
1885,3803
1886,3774
1887,3715
1888,3764
1889,3767
1890,3714
1891,3775
1892,3764
1893,3770
1894,3764
1895,3764
1896,3804
1897,3806
1898,3715
1899,3715
1900,3815
1901,3767
1902,3782
1903,3715
1904,3715
1905,3800
1906,3764
1907,3714
1908,3779
1909,3767
1910,3800
1911,3811
1912,3767
1913,3715
1914,3714
1915,3768
1916,3767
1917,3766
1918,3715
1919,3800
1920,3792
1921,3815
1922,3771
1923,3815
1924,3792
1925,3715
1926,3819
1927,3785
1928,3774
1929,3764
1930,3715
1931,3774
1932,3762
1933,3806
1934,3765
1935,3815
1936,3715
1937,3815
1938,3794
1939,3768
1940,3771
1941,3774
1942,3774
1943,3715
1944,3770
1945,3774
1946,3795
1947,3714
1948,3770
1949,3718
1950,3770
1951,3715
1952,3811
1953,3764
1954,3715
1955,3770
1956,3764
1957,3764
1958,3714
1959,3715
1960,3764
1961,3771
1962,3806
1963,3715
1964,3815
1965,3768
1966,3766
1967,3770
1968,3770
1969,3715
1970,3815
1971,3803
1972,3765
1973,3714
1974,3771
1975,3715
1976,3815
1977,3785
1978,3765
1979,3770
1980,3819
1981,3770
1982,3715
1983,3811
1984,3770
1985,3715
1986,3715
1987,3715
1988,3792
1989,3762
1990,3806
1991,3811
1992,3715
1993,3714
1994,3715
1995,3806
1996,3814
1997,3806
1998,3811
1999,3714
2000,3775
2001,3767
2002,3764
2003,3715
2004,3771
2005,3815
2006,3819
2007,3714
2008,3775
2009,3714
2010,3764
2011,3724
2012,3774
2013,3806
2014,3768
2015,3715
2016,3819
2017,3773
2018,3774
2019,3714
2020,3815
2021,3824
2022,3718
2023,3811
2024,3715
2025,3718
2026,3714
2027,3714
2028,3739
2029,3714
2030,3767
2031,3715
2032,3715
2033,3748
2034,3714
2035,3803
2036,3770
2037,3714
2038,3792
2039,3715
2040,3718
2041,3715
2042,3763
2043,3714
2044,3768
2045,3771
2046,3714
2047,3804
2048,3779
2049,3814
2050,3774
2051,3766
2052,3714
2053,3739
2054,3715
2055,3763
2056,3771
2057,3715
2058,3794
2059,3714
2060,3714
2061,3767
2062,3767
2063,3806
2064,3771
2065,3819
2066,3764
2067,3773
2068,3770
2069,3815
2070,3714
2071,3770
2072,3815
2073,3767
2074,3770
2075,3774
2076,3770
2077,3718
2078,3794
2079,3792
2080,3794
2081,3806
2082,3806
2083,3715
2084,3775
2085,3770
2086,3715
2087,3775
2088,3715
2089,3767
2090,3715
2091,3806
2092,3806
2093,3773
2094,3715
2095,3766
2096,3766
2097,3762
2098,3714
2099,3767
2100,3775
2101,3764
2102,3762
2103,3773
2104,3774
2105,3714
2106,3803
2107,3800
2108,3767
2109,3806
2110,3803
2111,3804
2112,3770
2113,3714
2114,3765
2115,3775
2116,3714
2117,3715
2118,3767
2119,3767
2120,3765
2121,3765
2122,3773
2123,3714
2124,3785
2125,3806
2126,3715
2127,3824
2128,3803
2129,3768
2130,3714
2131,3763
2132,3811
