src,dst
1692,10540
1692,14678
1697,10623
1697,20630
1699,9717
1699,20630
1700,12654
1700,13323
1700,19509
1705,8200
1705,9709
1705,9725
1705,12823
1707,8200
1707,8246
1707,10619
1711,7943
1711,8851
1711,9690
1711,16962
1713,15215
1713,16807
1713,19119
1713,23037
1716,12761
1716,14680
1716,15215
1716,16807
1716,19119
1716,23037
1717,12509
1717,15215
1717,16807
1717,16881
1720,9675
1720,10494
1720,12728
1720,12740
1720,19466
1725,8200
1725,10652
1725,10685
1725,12635
1725,16716
1731,8118
1731,9710
1732,8118
1732,8838
1734,9276
1734,9710
1737,9710
1737,10700
1748,8130
1748,12509
1748,16738
1748,16922
1750,8130
1750,15435
1750,16922
1750,18442
1751,8130
1751,9336
1751,9701
1751,15406
1751,19686
1751,19929
1752,9332
1752,16724
1752,16922
1753,9329
1753,9704
1753,10465
1753,10538
1754,10465
1754,10538
1754,19672
1754,19745
1762,8855
1762,8856
1762,12504
1762,13896
1762,16983
1762,19030
1764,7957
1764,12504
1764,13896
1764,20118
1764,21535
1765,9646
1765,10498
1765,13092
1765,13184
1766,8130
1766,10646
1766,10654
1766,19324
1772,8691
1772,9424
1772,10471
1772,10654
1772,14647
1773,10471
1773,10654
1773,12587
1773,14245
1773,14640
1775,9645
1775,14668
1775,20117
1780,14400
1780,14720
1780,16972
1781,13279
1781,14720
1781,16903
1781,16972
1782,9760
1782,14015
1782,14687
1782,16034
1782,17480
1782,17977
1782,19401
1782,22851
1783,8437
1783,9697
1783,12786
1783,14007
1783,15841
1783,17695
1783,17974
1784,10471
1784,12724
1784,12812
1784,13298
1784,15219
1784,16546
1784,17402
1784,18659
1786,7660
1786,20134
1789,7660
1789,12961
1791,7660
1791,9658
1793,7660
1793,10481
1793,20134
1803,8456
1804,16463
1804,19191
1806,9276
1811,18710
1818,15171
1819,18775
1824,8458
1824,19191
1825,19741
1826,8458
1826,10530
1826,19191
1830,15228
1830,19191
1831,10580
1832,12714
1832,19191
1835,18631
1837,14666
1840,12844
1841,14666
1841,16955
1848,10467
1855,15742
1855,19191
1856,14850
1856,19191
1858,16979
1858,19191
1860,14677
1862,21064
1863,10510
1868,17513
1870,16760
1870,17513
1874,14066
1874,19191
1876,19191
1876,19355
1877,9661
1881,10673
1881,19191
1884,10673
1884,15219
1888,12535
1888,19191
1888,19355
1890,10461
1890,12535
1890,12738
1890,19355
1894,9698
1896,12726
1896,18967
1901,22286
1907,19191
1907,19608
1910,14679
1910,19191
1911,8844
1911,19191
1915,8844
1915,20856
1919,8108
1926,10492
1927,15739
1927,19191
1933,21004
1938,20084
1938,21004
1939,9655
1942,12757
1944,8824
1944,12715
1945,10507
1947,19672
1953,16705
1957,8824
1957,10740
1960,8824
1960,14403
1961,8824
1961,12782
1962,16759
1962,17139
1964,19269
1968,9192
1972,16944
1973,10546
1973,16944
1975,9192
1975,10686
1976,9192
1976,9419
1977,10686
1977,16936
1980,16944
1980,19039
1982,8240
1982,19039
1983,8257
1983,10686
1985,14084
1985,14086
1985,19618
1985,19631
1985,20430
1986,10492
1986,10561
1986,14086
1986,14641
1986,19782
1986,20308
1989,9661
1989,10438
1989,12772
1989,14084
1989,19618
1989,20430
1990,8236
1990,8849
1990,12509
1990,19631
1993,8683
1993,9109
1993,10475
1993,10493
1993,10552
1993,14115
1997,8683
1997,9691
1997,10475
1997,10493
1997,12773
1997,14115
1997,17287
1999,9778
1999,12774
2003,9648
2004,12734
2005,17211
2006,12774
2006,16739
2008,9764
2010,9648
2010,9707
2012,9648
2012,9707
2012,10563
2017,23186
2019,12774
2019,15165
2022,9165
2022,15165
2023,9766
2023,15165
2024,9735
2024,12774
2025,7959
2025,12774
2027,10664
2027,15165
2028,8461
2028,15165
2029,12774
2029,23388
2030,15642
2046,12774
2046,17255
2048,12774
2048,14531
2055,16929
2056,16686
2062,14633
2066,8253
2075,8240
2075,14053
2079,8240
2079,14053
2079,16776
2080,12762
2081,14053
2081,16839
2082,19390
2083,10534
2083,16839
2092,8240
2092,10454
2094,19843
2095,10547
2095,19843
2096,16952
2097,10540
2100,9738
2101,19387
2102,10576
2104,12801
2109,13645
2113,8240
2113,17874
2114,8240
2114,12728
2119,18999
2128,7799
2128,14967
